"Ativo","Nome","CNPJ","codigo ambima","classificacaoão|Anbima","Gestora|","Administradora","Link para o|regulamento (antigo)","Tipo de|investidor","Taxa de|Adm| max|em % a.a.","Investimento|no Exterior","Benchmark","t-zero","t-limite","patrimonio ","Pat|Medio|12 meses|em milhares","Pat|vs Media|de 12 meses|em %","Cota|||em reais","Cota|Maxima em|12 meses|em reais","Data|da Cota|Maxima|12 meses","Cota Atual|vs|Max 12 meses|em %","Media de|Cotistas|1 mês|em unidades","Captação|Liquida|no Mis|em milhares","Captação|Liquida|no Ano|em milhares","Captação|Liquida|em 12 meses|em milhares","Retorno|1 mês||em %","Premio|vs IBOV|1 mês|em dif. de p.p.","Retorno|3 meses||em %","Premio|vs IBOV|3 meses|em dif. de p.p.","Retorno|6 meses||em %","Preio|vs IBOV|6 meses|em dif. de p.p.","Retorno|12 meses||em %","Premio|vs IBOV|12 meses|em dif. de p.p.","Retorno|24 meses||em %","Premio|vs IBOV|24 meses|em dif. de p.p.","Retorno|36 meses||em %","Premio|vs IBOV|36 meses|em dif. de p.p.","Retorno|no mês||em %","Premio|vs IBOV|no mês|em dif. de p.p.","Retorno|no ano||em %","Premio|vs IBOV|no ano|em dif. de p.p.","Retorno|desde o|Inicio|em %","Premio Medio Anual|vs IBOV|do Inicio|em dif. de p.p.","Data do|Inicio da Serie","Volatilidade|12 meses||em %","Sharpe|12 meses||em unidades","VAR 95%|p/ 1 dia|(últ. 12 meses)|em %","Max Retorno|Mensal|(últ. 12 meses)|em %","Max Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Min Retorno|Mensal|(últ. 12 meses)|em %","Min Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Meses|Positivos|(últ. 12 meses)|em unidades","Meses|Negativos|(últ. 12 meses)|em unidades","Meses acima|do IBOV|(últ. 12 meses)|em unidades","Meses abaixo|do IBOV|(últ. 12 meses)|em unidades","Perda Maxima||(últ. 12 meses)|em %","Data|do Pico|Perda Maxima","Data|do Fundo|Perda Maxima","Tempo de|Recuperação|Perda Maxima|em dias úteis","Data de|Recuperação|Perda Maxima","Data da|Carteira|Aberta","Alocação em|Titulos Publicos|(1)|em %","Alocação em|Compromissadas|(2)|em %","Alocação em|Debentures|(3)|em %","Alocação em|Dep. a Prazo|(4)|em %","Alocação|Renda Fixa|(1+2+3+4)|em %","Alocação em|Ações|(5)|em %","Alocação em|BDR's|(6)|em %","Alocação em|UNIT's|(7)|em %","Alocação em|Emp. Cedidos|(8)|em %","Alocação em|Emp. Recebidos|(9)|em %","Alocação NET|em R. Variavel|(5+6+7+8-9)|em %","Alocação em|Investimentos|no Exterior|em %","Alocação em|Cotas de|Fundos|em %","1º Maior|Investimento||em %","1º Maior|Investimento|","2º Maior|Investimento||em %","2º Maior|Investimento|","3º Maior|Investimento||em %","3º Maior|Investimento|","Soma dos 3|Maiores|Investimento|em %"
"432814<BraNa>","Ibiuna Equities 30 Fc de FIA","26243348000101","432814","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=26243348000101","Não Há Restrição",1.9575,"Não se Aplica","IBRX","2017-01-19","2023-03-09",111615.13791,114947.36029,97.10108838,185.3097426,212.195398,"2022-10-21",87.329765087,862.72222222,-36696.12681,-23846.75704,55378.49651,-3.3499089608,-0.63079682068,-1.2166057871,1.0605333678,-5.627251124,0.81014300467,2.2578231483,8.606100022,9.024757557,14.647137096,23.330742668,1.2503334061,-0.078841521736,-0.21155613022,-3.7674229651,0.48229407939,85.3097426,2.0434447602,"2017-01-19",20.305395481,-0.44387972128,2.0963586643,7.5195711024,3.6377404979,-9.4407876529,-1.8689450209,5,7,10,2,-15.140613558,"2022-10-21","2023-03-02","-","-","2023-02-28",0,4.8390205693,0,0,4.8390205693,86.463231677,0,6.8789722544,0,0,93.342203932,0,0,13.723268159,"Petrobras PN - Ações",6.3743880281,"ItauUnibanco PN - Ações",6.23565511,"BBSeguridade ON - Ações",26.333311297
"542806<BraNa>","Ibiuna Equities 30 Fc FIA Agora","37280206000122","542806","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=37280206000122","Não Há Restrição",2,"Não se Aplica","OUTROS","2020-06-29","2023-03-09",5941.1631,4703.4128746,126.31600198,1.1611331,1.3283548,"2022-10-21",87.411367806,234.5,45.08027,445.38078,2631.67886,-3.3279111031,-0.608798963,-1.2084287032,1.0687104516,-5.5935008292,0.8438932995,2.1954991433,8.5487449365,8.6566902999,14.279069839,"-","-",-0.080047274514,-0.21276188299,-3.7497485222,0.49996852231,16.11331,2.1534721429,"2020-06-29",20.18245667,-0.45026590491,2.083693967,7.4679919069,3.6515286803,-9.4024590069,-1.8744249759,5,7,10,2,-15.039679158,"2022-10-21","2023-03-02","-","-","2023-02-28",0.43151950605,4.9835298268,0,0,5.4150493328,85.813760582,0,6.827300653,0,0,92.641061235,0,0,13.620185428,"Petrobras PN - Ações",6.3265066258,"ItauUnibanco PN - Ações",6.1888158041,"BBSeguridade ON - Ações",26.135507859
"687456<BraNa>","Ibiuna Equities B Fc FIA","48107167000182","687456","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=48107167000182","Não Há Restrição",1.9575,"Não se Aplica","IBRX","2022-12-27","2023-03-09",9615.95542,"-","-",96.1595542,"-","-","-",3,0,-5000,10000,-3.3707824837,-0.65167034354,"-","-","-","-","-","-","-","-","-","-",-0.083546793212,-0.21626140169,-3.7719181262,0.47779891829,-3.8404458,-2.3748830688,"2022-12-27","-","-","-",3.9997906029,1.168436278,-7.3954437638,0.096903535268,"-","-","-","-",-10.631120257,"2023-01-25","2023-03-02","-","-","2023-02-28","-","-","-","-",0,"-","-","-","-","-",0,"-","-","-","-","-","-","-","-",0
"282219<BraNa>","Ibiuna Equities Fc de FIA","13401715000106","282219","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=13401715000106","Não Há Restrição",1.9575,"Não se Aplica","IBRX","2011-07-29","2023-03-09",37741.06839,51569.587554,73.18473965,336.6756426,385.6402035,"2022-10-21",87.303045571,15,-7495.197,-7495.197,-31113.01604,-3.3644994817,-0.64538734159,-1.2083188559,1.068820299,-5.5744091307,0.86298499801,2.6555596571,8.9870880765,9.3687331479,14.991112687,23.90481057,1.8244013086,-0.078506580485,-0.21122118897,-3.7632089397,0.48650810486,236.6756426,5.8428787501,"2011-07-29",20.506842096,-0.42080548457,2.1176023712,8.1130629227,3.448334043,-9.4354253974,-2.0457972263,5,7,10,2,-15.167250994,"2022-10-21","2023-03-02","-","-","2023-02-28",0,4.8317179082,0,0,4.8317179082,86.332748313,0,6.868591062,0,0,93.201339375,0,0,13.702558105,"Petrobras PN - Ações",6.3647683137,"ItauUnibanco PN - Ações",6.2262447602,"BBSeguridade ON - Ações",26.293571179
"282197<BraNa>","Ibiuna Equities Master FIA","13396819000161","282197","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=13396819000161","Não Há Restrição",0,"Não se Aplica","IBRX","2011-07-29","2023-03-09",158966.43994,169708.90399,93.670064563,456.9176342,519.9488694,"2022-10-21",87.877416625,3,-44546.15895,-37393.7268,28540.96906,-3.2176288575,-0.49851671738,-0.70647564944,1.5706635054,-4.5305759178,1.906818211,5.655433291,11.976662439,15.069103759,20.691483299,32.570421232,10.49001197,-0.018314826229,-0.15102943471,-3.3886774044,0.86103964013,356.9176342,8.8129233998,"2011-07-29",20.447179627,-0.29048495161,2.1115397277,8.7447538299,3.7651983876,-9.2070158074,-2.1578833941,5,7,10,2,-14.643417416,"2022-10-21","2023-03-02","-","-","2022-11-30",0,4.8257306036,0,0,4.8257306036,86.225767635,0,6.8600797318,0,0,93.085847366,0,0,13.685578349,"Petrobras PN - Ações",6.3568813039,"ItauUnibanco PN - Ações",6.2185294042,"BBSeguridade ON - Ações",26.260989058
"662275<BraNa>","Ibiuna Long Biased Fc de FIA","46205854000105","662275","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=46205854000105","Não Há Restrição",1.9575,"Até 40 %","IMA-B","2022-07-27","2023-03-09",47334.42998,"-","-",110.2297279,"-","-","-",6.4444444444,0,13830,44830,-2.4319677622,0.28714437794,-0.54696848283,1.730170672,2.2701092183,8.707503347,"-","-","-","-","-","-",-1.9799285219,-2.1126431304,-3.027462642,1.2222544025,10.2297279,11.22984021,"2022-07-27","-","-","-",5.012431316,5.6014779165,-1.9799285219,-2.5300499001,"-","-","-","-",-5.524792408,"2023-02-17","2023-03-02","-","-","2023-02-28",0,4.592631904,0,0,4.592631904,87.999826948,0,7.0677618435,0,-35.328256183,59.739332608,12.175388745,24.225349215,24.225349215,"Ishares Ibovespa Fundo de Indice",12.175388745,"Ibiuna Bz Eq Seg Por / Cod: 017323 / Tipo: Outros / Brasil  - Investimento no exterior",8.7160845944,"Petrobras PN - Ações",45.116822554
"662267<BraNa>","Ibiuna Long Biased Master FIA","46205896000146","662267","Ações Livre","Ibiuna Acoes Gestao de Recursos Ltda.","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=46205896000146","Não Há Restrição",0,"Até 40 %","OUTROS","2022-07-27","2023-03-09",47364.55126,"-","-",113.7603586,"-","-","-",1,-55.55999,13651.41391,43803.53316,-2.4122963496,0.30681579055,0.038787332051,2.3159264869,4.0245816041,10.461975732,"-","-","-","-","-","-",-1.9212720774,-2.0539866859,-2.9859388412,1.2637782033,13.760358599,17.391615439,"2022-07-27","-","-","-",6.1623365107,5.2107926516,-2.2815546475,-2.1441143974,"-","-","-","-",-5.981303532,"2023-01-25","2023-03-02","-","-","2022-11-30",0,4.5853954749,0,0,4.5853954749,87.861169089,0,7.0566254497,0,-35.272590842,59.645203696,12.156204465,24.187178287,24.187178287,"Ishares Ibovespa Fundo de Indice",12.156204465,"Ibiuna Bz Eq Seg Por / Cod: 017323 / Tipo: Outros / Brasil  - Investimento no exterior",8.7023510034,"Petrobras PN - Ações",45.045733755
"493244<BraNa>","Ibovespa Alocacao FIA","32760138000185","493244","Ações Livre","Julius Baer Family Office Brasil Ltda","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=32760138000185","Não Há Restrição",3,"Até 20 %","IBOVESPA","2019-04-25","2023-03-09",19990.61047,22441.592944,89.078393499,1.0446402,1.2135126,"2022-04-01",86.084001106,71.888888889,-81.992,-362.95299,211.1045,-3.0284571656,-0.30934502547,-2.7274649691,-0.45032581429,-7.0241007113,-0.58670658254,-6.3205964977,-0.32539379945,-7.59212987,-1.9697503306,18.08534124,-3.9950680217,0.063162081278,-0.069552527202,-4.5858150707,-0.33609802622,4.46402,-1.1010106766,"2019-04-25",21.464261302,-0.78609679385,2.2168777031,6.4378783025,1.3151451525,-11.521156606,-0.19203202128,7,5,6,6,-20.63547589,"2022-04-01","2022-07-14","-","-","2023-02-28",0.42510589918,0.95344335008,0.00015912524186,0.00034626116428,1.3790546357,13.447580876,0.30819770644,0.70593372632,0.75522778868,0,15.216940097,0,83.558834087,83.558815123,"It Now Ibovespa Fundo de Indice",2.4293349024,"Vale ON - Ações",0.99104051158,"Petrobras PN - Ações",86.979190537
"651443<BraNa>","Icatu Vang Fof FIA Global - Ie","44212682000171","651443","Ações Invest. no Exterior","Icatu Vanguarda Gestao de Recursos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=44212682000171","Não Há Restrição",1,"> 67%","OUTROS","2022-05-25","2023-03-09",70696.58472,"-","-",1.0630801,"-","-","-",13,0,6925.45,74059.7282,-5.6429434095,-2.9238312693,-1.5077079466,0.76943120821,-0.16565805254,6.2717360762,"-","-","-","-","-","-",-2.7201977,-2.8529123085,0.23315889248,4.482875937,6.3080100001,14.350715211,"2022-05-25","-","-","-",8.8176835017,11.877972506,-6.8809400598,-10.266021305,"-","-","-","-",-15.080981665,"2022-07-21","2022-10-10",87,"2022-11-25","2023-01-31",9.213001185,1.8216377667,0,0,11.034638951,0,0,0,0,0,0,93.967768693,0,50.012053969,"Offshore / Cod: Urth Us / Tipo: Outros / Estados Unidos da America  - Investimento no exterior",27.440879743,"Spdr Trust Series I / Cod: Spy / Tipo: Outros / Estados Unidos da America  - Investimento no exterior",9.1786008541,"LFT 210100 2027-09-01 - Títulos públicos",86.631534567
"127558<BraNa>","Icatu Vanguarda Acoes Ibx FI","06224719000192","127558","Ações Índice Ativo","Icatu Vanguarda Gestao de Recursos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=06224719000192","Não Há Restrição",0.55,"Não se Aplica","IBRX","2004-05-18","2023-03-09",61166.16435,89359.928351,68.449209258,7.2466809,8.4364118,"2022-04-01",85.897666826,362.55555556,-3390.18721,-7993.574,-42035.00812,-2.8590743479,-0.13996220778,-2.3598969224,-0.082757767541,-6.057487312,0.37990681667,-7.4167554765,-1.2053851697,-7.677413967,-2.0550344277,24.248543967,2.1681347058,-0.043450667999,-0.17616527648,-4.259823514,-0.010106469475,624.66809,1.302584213,"2004-05-18",21.413066794,-0.82557504956,2.2116722696,6.065395177,1.2085324032,-11.703614563,-0.50642829619,5,7,7,5,-21.595779618,"2022-04-01","2022-07-14","-","-","2022-11-30",0,5.278079757,0,0,5.278079757,78.437027739,0,3.0275912757,12.296324165,0,93.760943181,0,0,10.818381879,"Vale ON - Ações",6.8137324758,"Vale ON - Emprest -acoes e TVM cedid",5.7834887037,"Petrobras PN - Ações",23.415603059
"173126<BraNa>","Icatu Vanguarda Dividendos FIA","08279304000141","173126","Ações Dividendos","Icatu Vanguarda Gestao de Recursos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=08279304000141","Não Há Restrição",2,"Não se Aplica","IBOVESPA FECHAMENTO","2006-10-24","2023-03-09",752938.25764,933335.82088,80.671741167,4.4659749,5.0760377,"2022-10-21",87.981515583,3076.7777778,-32126.45893,-90017.91601,-190273.60798,-2.6951291187,0.023983021401,-2.8992076587,-0.62206850389,-4.879644172,1.5577499567,-5.0729907995,1.3707344871,-8.9534138136,-3.3310342742,-8.2473501805,-30.327759442,-0.36025792342,-0.4929725319,-4.1414578676,0.10825917688,346.59749,3.3271601054,"2006-10-24",19.459926842,-0.80569580817,2.0105810611,5.6510491604,2.097022542,-9.4058973817,-1.7742446937,6,6,6,6,-20.086807571,"2022-03-29","2022-07-14",143,"2022-10-21","2022-11-30",0,13.761117982,0,0,13.761117982,82.030998853,0,3.4125307698,0,0,85.443529623,0,0,17.433940788,"Vale ON - Ações",13.761117982,"LTN 100000 2025-01-01 - Operações compromissadas",9.9232663704,"Petrobras PN - Ações",41.118325141
"171751<BraNa>","Impacto Valuat FIA Bdr Nivel I","08140054000164","171751","Ações Livre","Impacto Investimentos Ltda","Santander Caceis Brasil Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=08140054000164","Não Há Restrição",4,"Até 20 %","IBOVESPA FECHAMENTO","2006-09-29","2023-03-09",85554.22469,93495.668747,91.506083476,6.04627197,6.96477415,"2022-03-29",86.812175668,608.11111111,-2402.39333,-1883.89116,-15066.49732,0.22415019703,2.9432623372,0.79656025064,3.0736994055,-7.2111008652,-0.77370673644,-1.8573692994,2.0253105159,-7.8654952693,-2.2431157299,19.673400724,-2.4070085374,2.0458892279,1.9131746194,-0.40768863255,3.842028412,504.627197,4.8287876993,"2006-09-29",21.184397962,-0.69876888686,2.1869972814,7.3724646643,3.2978722991,-12.920233404,-3.1397686038,6,6,6,6,-20.543577569,"2022-03-29","2022-07-14","-","-","2022-11-30",10.129198238,2.6165408118,0.48292198576,5.7813158695,19.009976906,76.051329499,1.7672377684,5.4561961802,0,-1.1601493861,82.114614062,0,1.8031637609,8.0657451376,"Vale ON - Ações",7.4618895411,"Itausa PN - Ações",7.2858909268,"Cosan ON - Ações",22.813525605
"589306<BraNa>","Indie 2 Fc de FIA Agora","41333373000161","589306","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=41333373000161","Não Há Restrição",2,"Até 40 %","OUTROS","2021-05-12","2023-03-09",2.24079,1255.1518048,0.1785274093,0.5151392,0.779721,"2022-04-01",66.06711888,1.7222222222,-1107.9266,-1107.9266,-1109.81049,-10.791949962,-8.0728378228,-13.060035316,-10.782896162,-24.024677786,-17.587283657,-25.72309931,-22.671994315,"-","-","-","-",-9.8599672399,-9.9926818484,-14.635931975,-10.38621493,-48.48608,-23.513440532,"2021-05-12",26.516997633,-1.3735816137,2.7319558731,9.780404384,3.617258835,-13.594782711,-8.6079841687,5,7,2,10,-33.93288112,"2022-04-01","2023-03-09","-","-","2023-02-28",0.1527616921,8.7251787545,0,0,8.8779404466,84.479140589,2.0210001864,5.351027865,0,0,91.851168641,0,0,9.3328880967,"Eneva ON - Ações",7.6884069938,"NTN-B 760199 2025-05-15 - Operações compromissadas",7.4272446314,"Btgp Banco UNT - Ações",24.448539722
"518204<BraNa>","Indie 2 FICFIA","35646163000120","518204","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=35646163000120","Não Há Restrição",2,"Até 40 %","Não se Aplica","2019-12-27","2023-03-09",4172.96636,7709.2323807,54.129466514,0.5734315,0.7718068,"2022-04-01",74.297285279,21.888888889,-1102.25137,-1065.03761,-5374.78304,0.026287292349,2.7453994325,-2.4973853085,-0.22024615364,-14.809079718,-8.3716855895,-16.437845136,-13.983946939,-37.6708753,-32.048495761,-26.793732693,-48.874141954,1.0690451896,0.93633058113,-4.2923060181,-0.042588973614,-42.65685,-12.799568524,"2019-12-27",26.649987506,-1.0656161455,2.7476826328,10.0925855,3.929439951,-13.641414873,-6.295061996,6,6,3,9,-29.070358022,"2022-04-01","2023-03-01","-","-","2022-11-30",0.153814136,8.0065359193,0,0,8.1603500553,85.061155327,2.0349237643,5.387893499,0,0,92.483972591,0,0,9.3971865541,"Eneva ON - Ações",7.7413758823,"NTN-B 760199 2025-05-15 - Operações compromissadas",7.4784142551,"Btgp Banco UNT - Ações",24.616976692
"577529<BraNa>","Indie A Fc FIA","40191037000169","577529","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40191037000169","Não Há Restrição",2,"Até 20 %","Não se Aplica","2021-03-05","2023-03-09",3868.51608,4361.354272,88.699881705,0.6390893,0.8284826,"2022-04-01",77.139737153,1,-23,-201,73,-0.18220839511,2.536903745,-2.0931220148,0.18401714005,-13.187443415,-6.7500492863,-13.026485382,-10.926392265,-35.214345169,-29.59196563,"-","-",0.90901741605,0.77630280757,-4.2051222863,0.044594758219,-36.09107,-15.470424915,"2021-03-05",26.500977158,-0.96670299831,2.7326053632,10.343208298,4.1800627496,-13.71436816,-5.5568110169,6,6,4,8,-26.237569745,"2022-04-01","2023-03-01","-","-","2022-11-30",0.018010916315,7.7920230791,0,0,7.8100339954,85.615967834,1.811704188,5.4102470436,0,0,92.837919065,0,0,9.413438776,"Eneva ON - Ações",7.7609740782,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.6868155514,"Btgp Banco UNT - Ações",23.861228406
"577197<BraNa>","Indie Acoes Selecao Fc","40345870000117","577197","Ações Livre","Itau Dtvm","Itau Unibanco SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40345870000117","Não Há Restrição",2,"Até 20 %","IBRX","2021-03-05","2023-03-09",4012.97159,4501.5508146,89.146424316,6.469116,8.372054,"2022-04-01",77.270356832,250.66666667,-19.12207,-184.57455,88.847150002,-0.20951153365,2.5096006065,-2.1334643239,0.14367483091,-13.018488046,-6.581093918,-12.933954677,-10.713423482,-33.935356052,-28.312976513,"-","-",0.86915249285,0.73643788437,-4.201011669,0.048705375499,-35.30884,-14.984174594,"2021-03-05",25.987287696,-0.98210668099,2.6797954243,10.074619521,3.9114739724,-13.517545738,-5.4033470398,6,6,3,9,-25.990909758,"2022-04-01","2023-03-01","-","-","2023-02-28",0.49683936379,7.5749830674,0,0,8.0718224312,83.594701676,1.7612407468,5.2784694545,0.34823539337,0,90.982647271,0,0.46663723376,9.1561712934,"Eneva ON - Ações",7.5447989095,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.5005601322,"Btgp Banco UNT - Ações",23.201530335
"536571<BraNa>","Indie Fc de FIA Agora","35847977000123","536571","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=35847977000123","Não Há Restrição",2,"Não se Aplica","OUTROS","2020-04-29","2023-03-09",2412.21524,2698.9871569,89.374832105,0.8937836,1.156609,"2022-04-01",77.276210024,64.333333333,0,-21.18692,-186.74089,-0.18951832244,2.5295938177,-2.0901475116,0.1869916432,-13.269437347,-6.8320432185,-13.167701911,-11.017240249,-34.299076708,-28.676697169,"-","-",0.90029596686,0.76758135838,-4.1831912065,0.066525838061,-10.62164,-12.483952391,"2020-04-29",26.348617516,-0.97652398315,2.7170782929,10.187615394,4.024469845,-13.598864414,-5.6902143354,6,6,4,8,-26.083438742,"2022-04-01","2023-03-01","-","-","2023-02-28",0.31734131286,8.0547425181,0,0,8.372083831,85.049279086,1.7997125887,5.3744368297,0,0,92.223428504,0,0,9.3511315923,"Eneva ON - Ações",7.7096044939,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.6425557804,"Btgp Banco UNT - Ações",23.703291867
"325325<BraNa>","Indie FIC FIA","17335646000122","325325","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=17335646000122","Não Há Restrição",2,"Não se Aplica","Não se Aplica","2012-12-28","2023-03-09",419229.2264,574856.58847,72.927619655,2.5545398,3.3026045,"2022-04-01",77.34924966,11986.111111,-3069.57117,-38516.79852,-308617.59233,-0.16793176619,2.5511803739,-2.0261422166,0.25099693821,-13.186112142,-6.7487180135,-12.806779591,-10.709620979,-34.083261208,-28.460881668,-17.503232325,-39.583641586,0.91147975127,0.77876514279,-4.1449703217,0.1047467228,155.45398,4.0820933207,"2012-12-28",26.450796277,-0.96140263598,2.7274062858,10.46663035,4.3034848017,-13.654547216,-5.6954265864,6,6,4,8,-26.078720598,"2022-04-01","2022-06-23","-","-","2022-11-30",0.16306912533,8.0137958965,0,0,8.1768650218,85.303852014,1.8050995609,5.3905238106,0,0,92.499475386,0,0,9.3791217761,"Eneva ON - Ações",7.7326811926,"NTN-B 760199 2025-05-15 - Operações compromissadas",6.6624385459,"Btgp Banco UNT - Ações",23.774241515
"568015<BraNa>","Indie Focus FIA","40040288000142","568015","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40040288000142","Não Há Restrição",0,"Até 20 %","Não se Aplica","2020-12-28","2023-03-09",59079.55283,80517.424193,73.374866897,0.6132886,0.7352676,"2022-04-01",83.410257707,1,-471.73476,-1154.12417,-35801.36855,4.0241276685,6.7432398087,1.723189354,4.0003285088,-8.7031089902,-2.2657148615,-3.6395180536,-4.1465313698,-37.822977012,-32.200597472,"-","-",2.8262745212,2.6935599128,-0.4126788237,3.8370382208,-38.67114,-14.375906041,"2020-12-28",27.874282687,-0.6854913717,2.8726232124,11.357834008,5.1946884591,-13.819365018,-4.2507274014,6,6,5,7,-25.925690184,"2022-04-01","2022-06-23","-","-","2022-11-30",0,6.7227795491,0,0,6.7227795491,81.907278379,3.1077269225,7.7576748597,0,0,92.772680161,0,0,12.291322753,"Eneva ON - Ações",7.7576748597,"Iguatemi SA UNT - Cert ou rec de dep de val mob",7.4160756397,"Sabesp ON - Ações",27.465073253
"567876<BraNa>","Indie Focus FIC FIA","39992349000192","567876","Ações Livre","Indie Capital Investimentos Ltda","BTG Pactual Servicos Financeiros SA Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=39992349000192","Não Há Restrição",1.5,"Até 20 %","Não se Aplica","2020-12-28","2023-03-09",59753.21825,79477.289825,75.182757718,0.5860379,0.712227,"2022-04-01",82.282460508,53.777777778,-414.96812,4745.85037,-33855.09993,3.8692331933,6.5883453334,1.346647277,3.6237864319,-9.3276336182,-2.8902394895,-5.0427927928,-5.4335329743,-39.608905359,-33.986525819,"-","-",2.7508444397,2.6181298312,-0.68322471907,3.5664923254,-41.39621,-16.018661656,"2020-12-28",27.784392604,-0.73116732269,2.8631621714,11.172668151,5.0095226026,-13.911937505,-4.3041001934,6,6,5,7,-26.142788746,"2022-04-01","2022-06-23","-","-","2022-11-30",0.084059128844,6.8595576087,0,0,6.9436167376,81.80820924,3.1039680401,7.7482917355,0,0,92.660469015,0,0,12.276456055,"Eneva ON - Ações",7.7482917355,"Iguatemi SA UNT - Cert ou rec de dep de val mob",7.4071056892,"Sabesp ON - Ações",27.43185348
